Station ID,Name,Latitude,Longitude,Number of Bikes Available,Station ID.1,Name.1,Category,LatitudeB,LongitudeB,Rating,Distance
hub_2570,Athletic Centre Bike Racks,43.26471509784132,-79.91574570536613,15,hub_2570,Pita Pit,['Sandwiches'],43.2614265,-79.9075946,5.0,0.7545545035793942
hub_2570,Athletic Centre Bike Racks,43.26471509784132,-79.91574570536613,15,hub_2570,Teriyaki Experience,"['Japanese', 'Food Court']",43.26336764,-79.91739526,3.0,0.2007230050537655
hub_2570,Athletic Centre Bike Racks,43.26471509784132,-79.91574570536613,15,hub_2570,The Alley,['Bubble Tea'],43.26164,-79.90714,5.0,0.7762081245294031
hub_2570,Athletic Centre Bike Racks,43.26471509784132,-79.91574570536613,15,hub_2570,The Phoenix Bar & Grill,"['Pubs', 'Barbeque']",43.26277412,-79.92113753,4.0,0.487025083153654
hub_2570,Athletic Centre Bike Racks,43.26471509784132,-79.91574570536613,15,hub_2570,Tim Horton's,['Coffee & Tea'],43.2580338,-79.9194031,4.0,0.7997819602719577
hub_2570,Athletic Centre Bike Racks,43.26471509784132,-79.91574570536613,15,hub_2570,TwelvEighty Bar & Grill,['Bars'],43.26277412,-79.92113753,4.0,0.487025083153654
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,B. Love,"['Live/Raw Food', 'Breakfast & Brunch']",43.2663727,-79.9550171,4.5,0.11226821311625072
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,Collins Brewhouse,"['Pubs', 'American (Traditional)']",43.26639085,-79.95500335,3.5,0.11210978423047648
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,Detour Cafe,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']",43.26653,-79.95534,4.0,0.14339216130499496
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,Dundas Shawarma,"['Lebanese', 'Mediterranean']",43.26572,-79.95234,3.0,0.1174646115408519
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,French Revolution Bakery & Crêperie,['Bakeries'],43.26608128,-79.9540855,4.5,0.030228191023092335
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,Jax,"['Cafes', 'Breakfast & Brunch', 'Desserts']",43.26655003,-79.95502016,4.0,0.12194066887146673
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,Little Asia,"['Vegetarian', 'Vegan', 'Thai']",43.26567,-79.95219,4.5,0.13057408638754667
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,The Red Door Cucina,"['Italian', 'Pizza']",43.26690899,-79.9544512,5.0,0.12003647147705523
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,The Valley Charcoal,"['Breakfast & Brunch', 'Steakhouses', 'Sandwiches']",43.2661884,-79.95570586,3.0,0.1601387577528818
hub_2868,King Street Dundas,43.26595632543361,-79.95375394821166,0,hub_2868,Thirsty Cactus Cantina & Grill,"['Mexican', 'Bars', 'Music Venues']",43.26592,-79.95353,3.5,0.0185775045244393
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,Centennial Park Dundas,['Parks'],43.2661135,-79.94389213,5.0,0.31325521443735804
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",43.26274,-79.95276,1.0,0.5128065182334903
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,Dundas Shawarma,"['Lebanese', 'Mediterranean']",43.26572,-79.95234,3.0,0.3799284708401262
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,French Revolution Bakery & Crêperie,['Bakeries'],43.26608128,-79.9540855,4.5,0.5246374052009183
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,Little Asia,"['Vegetarian', 'Vegan', 'Thai']",43.26567,-79.95219,4.5,0.36744425086227306
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",43.26518805,-79.9497877,1.0,0.17519738462461465
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,Pizza Pizza,"['Pizza', 'Italian', 'Chicken Wings']",43.265991,-79.950991,1.0,0.2757684110400571
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,Thirsty Cactus Cantina & Grill,"['Mexican', 'Bars', 'Music Venues']",43.26592,-79.95353,3.5,0.4778760971871642
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,Tim Horton,"['Bakeries', 'Coffee & Tea']",43.26595425,-79.94944634,1.0,0.1541784630428553
hub_2869,Cootes Drive Dundas,43.26547419149645,-79.94765996932983,1,hub_2869,Tim Horton,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",43.26274,-79.95276,1.0,0.5128065182334903
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,541 Eatery & Exchange,['Cafes'],43.25824804,-79.84235436,4.5,0.7955551626873069
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,BAB Korean Food & BBQ,"['Hot Pot', 'Korean', 'Barbeque']",43.26012,-79.84875,5.0,0.7123729784956173
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,Bellair Pizza,['Pizza'],43.25941,-79.84612,3.0,0.6890703678913961
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,Conversate Steak & Seafood,"['Seafood', 'Steakhouses']",43.2603736,-79.8461232,2.0,0.5874477394721929
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,Crumbled,['Desserts'],43.26078,-79.85106,4.0,0.7855833939294761
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,Diamantino's Pizza,"['Pizza', 'Sandwiches', 'Fast Food']",43.26063,-79.85098,2.5,0.7915829142008365
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,Mosaic Beer Bar,['Beer Bar'],43.2595287,-79.8469408,4.0,0.698992175409885
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,Motel Restaurant,"['Breakfast & Brunch', 'Coffee & Tea', 'Cocktail Bars']",43.26045,-79.85008,4.5,0.7528418011731497
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,Pho Asparagus,"['Vietnamese', 'Japanese']",43.25973926,-79.84888759,4.0,0.7534876679307451
hub_2915,Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,2,hub_2915,Two Cougars & A Cafe,['Cafes'],43.26729,-79.83713,4.0,0.5707038372397882
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,541 Eatery & Exchange,['Cafes'],43.25824804,-79.84235436,4.5,0.5361002044388321
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,Atlantic Submarines,['Sandwiches'],43.25154,-79.8379999,4.0,0.5498818657600428
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,Frank's Sicilia Bakery,['Bakeries'],43.25677,-79.8366,5.0,0.05574257466242619
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,Karlik Pastry,['Bakeries'],43.25524,-79.83214,4.5,0.356604698744099
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,Maipai,"['Tiki Bars', 'Pizza']",43.25726,-79.83817,4.5,0.184785888165653
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",43.25543684,-79.8306591,2.0,0.4660920044335938
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,Mikey's Cream Pies,['Bakeries'],43.25544666,-79.83158759,5.0,0.39265576682469716
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,The Capitol Bar,['Bars'],43.25244986,-79.83552901,4.5,0.43517545208655073
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,Zak's,['Dive Bars'],43.2568,-79.83819,2.5,0.16315692162554724
hub_2916,Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,5,hub_2916,sams tavern,['Canadian (New)'],43.2568016,-79.8381882,1.0,0.16307678795610636
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,Canadian Football Hall of Fame,['Museums'],43.25225528,-79.83126383,4.0,0.3377027010101309
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,Festival Café,"['Southern', 'Chicken Shop', 'Burgers']",43.25064,-79.83303,4.5,0.5326873173735986
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,Frank's Sicilia Bakery,['Bakeries'],43.25677,-79.8366,5.0,0.44874073813281984
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,KFC,"['Chicken Wings', 'Fast Food', 'Chicken Shop']",43.2539912,-79.8274841,1.0,0.3517754659746918
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,Karlik Pastry,['Bakeries'],43.25524,-79.83214,4.5,0.05653431540906026
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",43.25543684,-79.8306591,2.0,0.0657389522508454
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,Mikey's Cream Pies,['Bakeries'],43.25544666,-79.83158759,5.0,0.020941992202235457
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,The Capitol Bar,['Bars'],43.25244986,-79.83552901,4.5,0.4572509148910588
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,Tim Horton's,"['Delis', 'Sandwiches']",43.25498,-79.82937,1.0,0.17154619444594252
hub_2917,Barton at Lottridge - ERI03,43.2552894386678,-79.83144521713257,4,hub_2917,Vintage Coffee Roasters,['Coffee Roasteries'],43.25136296,-79.83546569,5.0,0.5446485918115983
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,East Kiwanis Place,['Parks'],43.24892703,-79.81701728,3.0,0.6086850310103159
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,Hambrgr Ottawa Street,"['Burgers', 'American (Traditional)']",43.24838,-79.81775,4.0,0.6181061776389265
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,Hamilton Indoor Go Karts,['Amusement Parks'],43.25428,-79.824,3.5,0.2123741219872711
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,KFC,"['Chicken Wings', 'Fast Food', 'Chicken Shop']",43.2539912,-79.8274841,1.0,0.4466648847591045
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,Lazio Pizza & Wings,"['Pizza', 'Chicken Wings']",43.2521509,-79.8190612,2.0,0.26572996334855625
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,Osten Beerhall,"['Modern European', 'Beer Bar']",43.248537,-79.821387,5.0,0.4904509417533209
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,Papa Johns Pizza,['Pizza'],43.2508272,-79.8155463,1.5,0.5844849072353959
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,Purple Pear,"['Seafood', 'Steakhouses']",43.2530719,-79.8232905,4.5,0.09233295669015645
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,Shorty's Pizza,['Pizza'],43.2485677,-79.8215868,4.0,0.4852189364885579
hub_2918,Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,2,hub_2918,The Hearty Hooligan,"['Cafes', 'Bakeries']",43.25024136,-79.81646609,5.0,0.5492266670927828
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,Cafe Limoncello,['Italian'],43.248745,-79.816929,2.5,0.31266852311130877
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,East Kiwanis Place,['Parks'],43.24892703,-79.81701728,3.0,0.2949091528425086
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,Gino's Pizza,['Pizza'],43.2507,-79.81404,1.0,0.1822922888481315
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,Lazio Pizza & Wings,"['Pizza', 'Chicken Wings']",43.2521509,-79.8190612,2.0,0.2573248518911474
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,Mr Beast Burger,"['Burgers', 'Fast Food']",43.248686,-79.817039,4.0,0.3212189062404158
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,Papa Johns Pizza,['Pizza'],43.2508272,-79.8155463,1.5,0.08195519987328663
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,Simply Italian Bakery,['Bakeries'],43.24844752,-79.81728221,4.0,0.35211626711959765
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,Starbucks,['Coffee & Tea'],43.2508425,-79.8128252,4.0,0.26831447417152343
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,The Hearty Hooligan,"['Cafes', 'Bakeries']",43.25024136,-79.81646609,5.0,0.14215570122216892
hub_2919,Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,hub_2919,The Parlour Dairy Bar,['Ice Cream & Frozen Yogurt'],43.24866,-79.81698,5.0,0.32283135564440696
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,Boardwalk Cheesesteaks,"['Cheesesteaks', 'Sandwiches']",43.24631,-79.81847,4.5,0.21616183773968503
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,Breezy Corners Hamilton,['Canadian (New)'],43.24315315,-79.82165415,4.5,0.24336565933065094
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,Caro Restaurant and Bar,"['Italian', 'Bars']",43.242741,-79.819429,4.5,0.1903345876309493
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,Das Schnitzel,"['Soup', 'Burgers', 'Sandwiches']",43.2462118,-79.8184547,5.0,0.20609313531150839
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,Hammerhead's On Ottawa,['Fish & Chips'],43.24474,-79.81852,4.5,0.06614922062981718
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,JoyInn Restaurant,"['Chinese', 'Seafood', 'Soup']",43.24463277,-79.81867474,2.0,0.04954292946155612
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,Mike's Subs,['Sandwiches'],43.24584,-79.81808,4.0,0.18080149607036086
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,Power Pizza,"['Pizza', 'Chicken Wings', 'Salad']",43.24632,-79.81782,3.0,0.237582346817027
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,Quality Bakery,['Bakeries'],43.24671,-79.81773,1.0,0.2794852624764685
hub_2920,Ottawa at Dunsmure - ERI07,43.2444465978823,-79.81923043727875,0,hub_2920,Tim Hortons,"['Coffee & Tea', 'Bakeries']",43.24459059,-79.81917364,4.0,0.016659016177937507
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,Breezy Corners Hamilton,['Canadian (New)'],43.24315315,-79.82165415,4.5,0.292729715395754
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,Buddys Roadhouse,['Canadian (New)'],43.2411302,-79.8223127,2.5,0.24628307328822371
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,Cafe Baffico,['Cafes'],43.24172,-79.82224,4.5,0.22912307960420422
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,Caro Restaurant and Bar,"['Italian', 'Bars']",43.242741,-79.819429,4.5,0.45602032061076253
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,Connaught Fish & Chips,['Seafood'],43.24497,-79.83023,3.5,0.526047589298185
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,Gage Park,['Parks'],43.24407196,-79.82659149,5.0,0.24826313827776977
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,Gage Park Diner,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']",43.24506,-79.82929,4.0,0.4737009954370193
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,Hamilton Children's Museum,"[""Children's Museums""]",43.2438511,-79.8256512,3.0,0.1949513419232462
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",43.2445288,-79.82553353,1.0,0.26658689457389184
hub_2921,Maple at Rothsay - ERI08,43.24216273334376,-79.8250025510788,6,hub_2921,Pizza Pizza,"['Pizza', 'Italian', 'Chicken Wings']",43.2438922,-79.8247115,4.0,0.1937475891127443
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,Connaught Fish & Chips,['Seafood'],43.24497,-79.83023,3.5,0.31280059956751244
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,Gage Park,['Parks'],43.24407196,-79.82659149,5.0,0.25355435915052554
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,Gage Park Diner,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']",43.24506,-79.82929,4.0,0.24314328076800332
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,Golden Tenders,"['Fast Food', 'Southern']",43.247855,-79.829075,5.0,0.2458089514424834
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,Hamilton Children's Museum,"[""Children's Museums""]",43.2438511,-79.8256512,3.0,0.29396258776727774
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,Hi-Line Centre Pizza & Wings,['Pizza'],43.24771,-79.82858,2.5,0.2061195660991425
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",43.2445288,-79.82553353,1.0,0.22863752082872293
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,Pizza Pizza,"['Pizza', 'Italian', 'Chicken Wings']",43.2438922,-79.8247115,4.0,0.3234176444475854
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,Taste of Poland,['Polish'],43.24837,-79.82871,5.0,0.27057849429124253
hub_2922,King at Dunsmure - ERI09,43.24634382646498,-79.82685998082161,6,hub_2922,The Taco Station,"['Mexican', 'Food Trucks']",43.24752,-79.82975,3.5,0.2681361653840432
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,Atlantic Submarines,['Sandwiches'],43.25154,-79.8379999,4.0,0.24511600922345575
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,Big Top Family Restaurant,['Diners'],43.24745,-79.83983,3.0,0.23328969867626168
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,Bruno's Pizza & Wings,"['Pizza', 'Chicken Wings']",43.24774234,-79.84079221,3.0,0.24312136945536322
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,Mario's 2 For 1 Pizza,['Pizza'],43.25033802,-79.83320962,1.0,0.4708144752288396
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,Mimi’s Asian Gourmet,"['Pan Asian', 'Thai', 'Malaysian']",43.2514005,-79.8356242,4.0,0.3431683650094551
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,Queen's Pizza & Wings,['Pizza'],43.25113,-79.84123,1.0,0.26755507089897795
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,Saha,"['Middle Eastern', 'Pop-Up Restaurants']",43.2475,-79.84265,5.0,0.3728397827970899
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,Tall Tree Sandwich Company,"['Sandwiches', 'Juice Bars & Smoothies']",43.25049929,-79.83348899,5.0,0.45309645148761624
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,The Capitol Bar,['Bars'],43.25244986,-79.83552901,4.5,0.43194420869943817
hub_2923,Dunsmure at Sherman - ERI10,43.24943274108067,-79.8388883471489,3,hub_2923,Vintage Coffee Roasters,['Coffee Roasteries'],43.25136296,-79.83546569,5.0,0.3505821729295381
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,Canadian Football Hall of Fame,['Museums'],43.25225528,-79.83126383,4.0,0.3365249181822201
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,Festival Café,"['Southern', 'Chicken Shop', 'Burgers']",43.25064,-79.83303,4.5,0.4584876119853584
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,Golden Tenders,"['Fast Food', 'Southern']",43.247855,-79.829075,5.0,0.38800129908370123
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,Hamilton Indoor Go Karts,['Amusement Parks'],43.25428,-79.824,3.5,0.44627696621834706
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,Hi-Line Centre Pizza & Wings,['Pizza'],43.24771,-79.82858,2.5,0.39156110175836983
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,KFC,"['Chicken Wings', 'Fast Food', 'Chicken Shop']",43.2539912,-79.8274841,1.0,0.3186051471301013
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,Mario's 2 For 1 Pizza,['Pizza'],43.25033802,-79.83320962,1.0,0.47794367054127496
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,Purple Pear,"['Seafood', 'Steakhouses']",43.2530719,-79.8232905,4.5,0.3975235812981722
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,Taste of Poland,['Polish'],43.24837,-79.82871,5.0,0.3241224180969959
hub_2924,Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,3,hub_2924,The Taco Station,"['Mexican', 'Food Trucks']",43.24752,-79.82975,3.5,0.4435993038214889
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,Cannon Coffee,"['Coffee & Tea', 'Breakfast & Brunch']",43.24768,-79.81792,4.5,0.4670134524827083
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,Golden Tenders,"['Fast Food', 'Southern']",43.247855,-79.829075,5.0,0.47289209470930904
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,Hambrgr Ottawa Street,"['Burgers', 'American (Traditional)']",43.24838,-79.81775,4.0,0.4636968971209592
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,Hi-Line Centre Pizza & Wings,['Pizza'],43.24771,-79.82858,2.5,0.438923275485677
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,MERK,['Tapas Bars'],43.24788,-79.81788,4.5,0.4640263449558679
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,Osten Beerhall,"['Modern European', 'Beer Bar']",43.248537,-79.821387,5.0,0.170739709744458
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,Purple Pear,"['Seafood', 'Steakhouses']",43.2530719,-79.8232905,4.5,0.4608547107640352
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,Shorty's Pizza,['Pizza'],43.2485677,-79.8215868,4.0,0.15422396384864645
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,Simply Italian Bakery,['Bakeries'],43.24844752,-79.81728221,4.0,0.5004219334726743
hub_2925,Belview at Cannon - ERI12,43.24892849906615,-79.82342541217804,3,hub_2925,Taste of Poland,['Polish'],43.24837,-79.82871,5.0,0.4324962348687049
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,541 Eatery & Exchange,['Cafes'],43.25824804,-79.84235436,4.5,0.008952208308312186
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,Bellair Pizza,['Pizza'],43.25941,-79.84612,3.0,0.32428915862785274
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,Burger Bus Hamilton,"['Burgers', 'Food Trucks']",43.2555265,-79.8445116,5.0,0.35426719964734865
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,Conversate Steak & Seafood,"['Seafood', 'Steakhouses']",43.2603736,-79.8461232,2.0,0.3778764975584405
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,Frank's Sicilia Bakery,['Bakeries'],43.25677,-79.8366,5.0,0.5007448181158052
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,Maipai,"['Tiki Bars', 'Pizza']",43.25726,-79.83817,4.5,0.362695387468325
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,Mosaic Beer Bar,['Beer Bar'],43.2595287,-79.8469408,4.0,0.39107275634364497
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,Pho Asparagus,"['Vietnamese', 'Japanese']",43.25973926,-79.84888759,4.0,0.5481061558733006
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,Zak's,['Dive Bars'],43.2568,-79.83819,2.5,0.38092667900594585
hub_2926,Westinghouse at Barton - ERI13,43.25831920066756,-79.84240606427193,4,hub_2926,sams tavern,['Canadian (New)'],43.2568016,-79.8381882,1.0,0.3809784922031087
